,,,,Labels After Replacement,,,,
1038419015289524224,,,,IRNE,IRNE,IRNE,,IRNE
1040704679368437760,,,,IRNE,IRNE,IRNE,,IRNE
1031261076984393728,,,,IRNE,IRNE,IRNE,,IRNE
988417167015251969,,,,IRNE,IRNE,IRNE,,IRNE
1045035190261874688,,,,IRNE,IRNE,IRNE,,IRNE
1044999107121750016,,,,IMDS,IMDS,IRNE,,IMDS
1021827192765014019,,,,IMFL,IMFL,IMFL,,IMFL
1045336405537431553,,,,IMFL,IMFL,IMFL,,IMFL
1039208094268567558,,,,IRNE,IRNE,IRNE,,IRNE
1000341096675897344,,,,IRNE,IRNE,IRNE,,IRNE
1001458326012653568,,,,IMFL,IMFL,IRNE,,IMFL
978245584615346177,,,,IRNE,IRNE,IRNE,,IRNE
989157187044945921,,,,IRNE,IRNE,IRNE,,IRNE
1046339170854219776,,,,IRNE,IRNE,IRNE,,IRNE
1046511490927415301,,,,IRNE,IRNE,IRNE,,IRNE
1028677192002220032,,,,IMFL,IMFL,IMFL,,IMFL
983996764473749504,,,,IRNE,IRNE,IRNE,,IRNE
983763087097585665,,,,IMFL,IMFL,IMFL,,IMFL
1034852131688329217,,,,IRNE,IRNE,IRNE,,IRNE
1037446227594493952,,,,IRNE,IRNE,IRNE,,IRNE
970413602074169349,,,,IRNE,IRNE,IRNE,,IRNE
990350232335667200,,,,IRNE,IRNE,IRNE,,IRNE
1045369472306098177,,,,IRNE,IRNE,IRNE,,IRNE
1023584205584957441,,,,IMFL,IMFL,IMFL,,IMFL
983732504027951105,,,,IMFL,IMFL,IMFL,,IMFL
1001278590388973573,,,,IRNE,IRNE,IRNE,,IRNE
984029037231247367,,,,IRNE,IRNE,IRNE,,IRNE
1045890372570927104,,,,IRNE,IRNE,IRNE,,IRNE
983102750199345152,,,,IRNE,IRNE,IRNE,,IRNE
1037613248466628608,,,,IRNE,IRNE,IRNE,,IRNE
1046533250208935936,,,,IRNE,IRNE,IRNE,,IRNE
998279670155051008,,,,IRNE,IRNE,IRNE,,IRNE
998994770860048390,,,,IRNE,IRNE,IMFL,,IRNE
1044665543234658304,,,,IRNE,IRNE,IRNE,,IRNE
1044975277011619840,,,,IRNE,IRNE,IRNE,,IRNE
1037374573103251456,,,,IRNE,IRNE,IRNE,,IRNE
988094492334002176,,,,IMFL,IMFL,IMFL,,IMFL
1039671340444340226,,,,IRNE,IRNE,IRNE,,IRNE
1043879422959456256,,,,IRNE,IRNE,IRNE,,IRNE
1004715213365661701,,,,IRNE,IRNE,IRNE,,IRNE
970683254444617728,,,,IRNE,IRNE,IRNE,,IRNE
1037230182199971840,,,,IRNE,IRNE,IMDS,,IRNE
1038436180919046144,,,,IRNE,IRNE,IRNE,,IRNE
1037343668586328066,,,,IRNE,IRNE,IRNE,,IRNE
1038814648680759296,,,,IRNE,IRNE,IRNE,,IRNE
1037360241128730625,,,,IRNE,IRNE,IRNE,,IRNE
1042545139779088385,,,,IRNE,IRNE,IRNE,,IRNE
1037423942338846720,,,,IRNE,IRNE,IRNE,,IRNE
983014836924755968,,,,IMFL,IMFL,IMFL,,IMFL
1042530575322632193,,,,IRNE,IRNE,IRNE,,IRNE
1039206978093047815,,,,IRNE,IRNE,IRNE,,IRNE
1021850058638209024,,,,IRNE,IRNE,IRNE,,IRNE
1037414253278515200,,,,IRNE,IRNE,IRNE,,IRNE
1044835712607166464,,,,IRNE,IRNE,IRNE,,IRNE
1038463406028668928,,,,IRNE,IRNE,IRNE,,IRNE
970411601970024448,,,,IRNE,IRNE,IRNE,,IRNE
1023946700434694144,,,,IMFL,IMFL,IMFL,,IMFL
983360509415174144,,,,IMFL,IMFL,IMFL,,IMFL
981620301292359681,,,,IMFL,IMFL,IMFL,,IMFL
1042520938540089344,,,,IRNE,IRNE,IRNE,,IRNE
1031218071158116353,,,,IRNE,IRNE,IRNE,,IRNE
1022984572961730562,,,,IRNE,IRNE,IRNE,,IRNE
1037643583455674368,,,,IRNE,IRNE,IRNE,,IRNE
1037400794889428992,,,,IRNE,IRNE,IRNE,,IRNE
1045336954177499136,,,,IMFL,IMFL,IMFL,,IMFL
988511251948097537,,,,IMFL,IMFL,IMFL,,IMFL
1037402348958695424,,,,IRNE,IRNE,IRNE,,IRNE
998624463712333824,,,,IRNE,IRNE,IRNE,,IRNE
1023591552613052416,,,,IMFL,IMFL,IMFL,,IMFL
991000584198254592,,,,IRNE,IRNE,IRNE,,IRNE
983429404247429121,,,,IMFL,IMFL,IMFL,,IMFL
983681557327155200,,,,IMFL,IMFL,IMFL,,IMFL
990864170970177537,,,,IRNE,IRNE,IRNE,,IRNE
984440092050821120,,,,IMFL,IMFL,IMFL,,IMFL
990549195282055171,,,,IRNE,IMFL,IRNE,,IRNE
1001117596073250816,,,,IRNE,IRNE,IRNE,,IRNE
989588651255443457,,,,IRNE,IRNE,IRNE,,IRNE
1042414855544819713,,,,IMFL,IMFL,IMFL,,IMFL
1042044478733860873,,,,IMFL,IMFL,IMFL,,IMFL
1023953517147553794,,,,IMFL,IMFL,IMFL,,IMFL
983709257240596480,,,,IMFL,IMFL,IMFL,,IMFL
982023233573703680,,,,IRNE,IRNE,IRNE,,IRNE
983683752063840256,,,,IMFL,IRNE,IRNE,,IRNE
1044969186232012806,,,,IRNE,IRNE,IRNE,,IRNE
1001483903855624197,,,,IRNE,IRNE,IRNE,,IRNE
1013883802551226370,,,,IRNE,IRNE,IRNE,,IRNE
1035887646764158981,,,,IRNE,IRNE,IRNE,,IRNE
1035535888158285826,,,,IMFL,IMFL,IRNE,,IMFL
990452955580129280,,,,IRNE,IRNE,IRNE,,IRNE
1037419299009380352,,,,IRNE,IRNE,IRNE,,IRNE
1005388867338465280,,,,IRNE,IRNE,IRNE,,IRNE
1037414746448965632,,,,IRNE,IRNE,IRNE,,IRNE
1038159004650885120,,,,IRNE,IRNE,IRNE,,IRNE
1039227943891988482,,,,IRNE,IRNE,IRNE,,IRNE
1029396945461305350,,,,IMFL,IMFL,IMFL,,IMFL
1037868554530553856,,,,IRNE,IRNE,IRNE,,IRNE
1030680143520522240,,,,IRNE,IRNE,IRNE,,IRNE
1031232556996472832,,,,IRNE,IRNE,IRNE,,IRNE
1031255106212294656,,,,IRNE,IRNE,IRNE,,IRNE
1039905345240489986,,,,IRNE,IRNE,IRNE,,IRNE
988765310995042305,,,,IMFL,IMFL,IMFL,,IMFL
1045339335330091008,,,,IRNE,IRNE,IRNE,,IRNE
1037400457688350721,,,,IRNE,IRNE,IRNE,,IRNE
989157071672266752,,,,IRNE,IRNE,IRNE,,IRNE
970401579575791616,,,,IRNE,IRNE,IRNE,,IRNE
990292563952316416,,,,IRNE,IRNE,IRNE,,IRNE
1044625106193055744,,,,IRNE,IRNE,IRNE,,IRNE
1038839323955810304,,,,IRNE,IRNE,IRNE,,IRNE
1033812732015984640,,,,IRNE,IRNE,IRNE,,IRNE
1040789808732413952,,,,IRNE,IRNE,IRNE,,IRNE
1042142123158654976,,,,IRNE,IRNE,IRNE,,IRNE
1003343883802238976,,,,IMFL,IMFL,IMFL,,IMFL
1037880866654052352,,,,IRNE,IRNE,IRNE,,IRNE
981559822486294528,,,,IRNE,IRNE,IRNE,,IRNE
1045617871013990400,,,,IRNE,IRNE,IRNE,,IRNE
1037076526993494016,,,,IRNE,IRNE,IRNE,,IRNE
1041371268589780992,,,,IRNE,IRNE,IRNE,,IRNE
1046486149248765955,,,,IRNE,IRNE,IRNE,,IRNE
1044595127057100801,,,,IRNE,IRNE,IRNE,,IRNE
988796436669259777,,,,IMFL,IMFL,IMFL,,IMFL
1005843782607097856,,,,IRNE,IRNE,IRNE,,IRNE
981641206101872640,,,,IMFL,IRNE,IMFL,,IMFL
983834676203868160,,,,IMFL,IMFL,IMFL,,IMFL
1037080579580289025,,,,IRNE,IRNE,IRNE,,IRNE
1039229099234013184,,,,IRNE,IRNE,IRNE,,IRNE
1044700809525702656,,,,IMFL,IMFL,IMFL,,IMFL
970392274336141313,,,,IMFL,IMFL,IMFL,,IMFL
1000486062979010563,,,,IRNE,IRNE,IRNE,,IRNE
1037497558313123840,,,,IRNE,IRNE,IRNE,,IRNE
1022525897415557125,,,,IMFL,IMFL,IMFL,,IMFL
1045350200641040384,,,,IRNE,IRNE,IRNE,,IRNE
1037428624008392706,,,,IRNE,IRNE,IRNE,,IRNE
983070380343676929,,,,IRNE,IRNE,IRNE,,IRNE
1000598580053323777,,,,IRNE,IRNE,IRNE,,IRNE
1043850865315139584,,,,IRNE,IRNE,IRNE,,IRNE
1004489862815322113,,,,IRNE,IRNE,IRNE,,IRNE
973832163048214528,,,,IRNE,IRNE,IRNE,,IRNE
1037838045301678080,,,,IRNE,IRNE,IRNE,,IRNE
1037895937291681792,,,,IRNE,IRNE,IRNE,,IRNE
1003201748604014597,,,,IRNE,IRNE,IRNE,,IRNE
983591102849708032,,,,IMFL,IMFL,IMFL,,IMFL
983818855763136513,,,,IRNE,IRNE,IRNE,,IRNE
1030497657465331714,,,,IRNE,IRNE,IRNE,,IRNE
1022097921335062528,,,,IRNE,IRNE,IRNE,,IRNE
1013819170348257284,,,,IRNE,IRNE,IRNE,,IRNE
1037423406772367360,,,,IMDS,IMDS,IRNE,,IMDS
992442164209741824,,,,IMFL,IMFL,IMFL,,IMFL
1030494931893317632,,,,IMFL,IMFL,IMFL,,IMFL
1032698974648655872,,,,IRNE,IRNE,IRNE,,IRNE
1042846550513410048,,,,IRNE,IRNE,IRNE,,IRNE
1031258666341679109,,,,IRNE,IRNE,IRNE,,IRNE
994205743334219776,,,,IMFL,IMFL,IMFL,,IMFL
1039894303366176770,,,,IRNE,IRNE,IRNE,,IRNE
1001522567222644736,,,,IRNE,IMFL,IMFL,,IMFL
1041435099093508099,,,,IRNE,IRNE,IRNE,,IRNE
1001551058538319872,,,,IRNE,IRNE,IRNE,,IRNE
982274341420326912,,,,IMFL,IMFL,IMFL,,IMFL
1037454014483517440,,,,IRNE,IRNE,IRNE,,IRNE
1038457871367852033,,,,IRNE,IRNE,IRNE,,IRNE
995982026519056384,,,,IRNE,IRNE,IRNE,,IRNE
1037390314326183938,,,,IRNE,IRNE,IRNE,,IRNE
1028701038029590529,,,,IRNE,IRNE,IRNE,,IRNE
1037439717032292354,,,,IRNE,IRNE,IRNE,,IRNE
1022133221302194179,,,,IMFL,IMFL,IMFL,,IMFL
1039904384883326976,,,,IMFL,IMFL,IMFL,,IMFL
1038469500608434176,,,,IRNE,IRNE,IRNE,,IRNE
1037320882933387264,,,,IRNE,IRNE,IRNE,,IRNE
1046447299298234368,,,,IRNE,IRNE,IRNE,,IRNE
990834675018010624,,,,IRNE,IRNE,IRNE,,IRNE
997949733170810881,,,,IRNE,IRNE,IRNE,,IRNE
1037412214582509568,,,,IRNE,IRNE,IRNE,,IRNE
983100864687681536,,,,IRNE,IRNE,IRNE,,IRNE
1039245836037836800,,,,IMFL,IMFL,IMFL,,IMFL
979462366504083457,,,,IRNE,IRNE,IRNE,,IRNE
970041485096833024,,,,IRNE,IRNE,IRNE,,IRNE
1038476575434579969,,,,IRNE,IRNE,IRNE,,IRNE
991304844077133824,,,,IMFL,IMFL,IMFL,,IMFL
1044612103355727873,,,,IRNE,IRNE,IRNE,,IRNE
989879015614885889,,,,IRNE,IRNE,IRNE,,IRNE
1035570000319397889,,,,IRNE,IRNE,IRNE,,IRNE
1021840209774817280,,,,IRNE,IRNE,IRNE,,IRNE
1031253724298182657,,,,IRNE,IRNE,IRNE,,IRNE
1045650548098314241,,,,IRNE,IRNE,IRNE,,IRNE
1044900885560725504,,,,IMFL,IMFL,IMFL,,IMFL
1043827475590057985,,,,IRNE,IRNE,IRNE,,IRNE
1039102076675084289,,,,IRNE,IRNE,IRNE,,IRNE
1033743590483275776,,,,IRNE,IRNE,IRNE,,IRNE
1029367519520477187,,,,IMFL,IMFL,IMFL,,IMFL
1039666638352777216,,,,IRNE,IRNE,IRNE,,IRNE
1037485563731951616,,,,IRNE,IRNE,IRNE,,IRNE
1044596115268620288,,,,IRNE,IRNE,IRNE,,IRNE
997664631979171841,,,,IMFL,IMFL,IMFL,,IMFL
1031232617285337089,,,,IRNE,IRNE,IRNE,,IRNE
1037699646452326400,,,,IRNE,IRNE,IRNE,,IRNE
989481264586674177,,,,IRNE,IRNE,IRNE,,IRNE
1001157404308975622,,,,IMFL,IMFL,IMFL,,IMFL
998866623376314368,,,,IMFL,IMFL,IMFL,,IMFL
1037845364236320776,,,,IRNE,IRNE,IRNE,,IRNE
1037444950441582592,,,,IRNE,IRNE,IRNE,,IRNE
1044974210316161025,,,,IRNE,IRNE,IRNE,,IRNE
1030461258313740288,,,,IRNE,IRNE,IRNE,,IRNE
981207086079053826,,,,IRNE,IRNE,IRNE,,IRNE
1045359552596717568,,,,IRNE,IRNE,IRNE,,IRNE
1039866890573819904,,,,IRNE,IRNE,IRNE,,IRNE
981185340437356550,,,,IMFL,IMFL,IMFL,,IMFL
983506345986088960,,,,IRNE,IRNE,IRNE,,IRNE
1044975932371554304,,,,IMFL,IMFL,IMFL,,IMFL
1037830201227595776,,,,IRNE,IRNE,IRNE,,IRNE
1044587313055944707,,,,IMFL,IMFL,IMFL,,IMFL
1029132121972068353,,,,IMFL,IMFL,IMFL,,IMFL
995387004224491521,,,,IRNE,IRNE,IRNE,,IRNE
984750157488115712,,,,IRNE,IRNE,IRNE,,IRNE
1001118682582605824,,,,IRNE,IRNE,IRNE,,IRNE
1045386627634216960,,,,IRNE,IRNE,IRNE,,IRNE
1038449065279795200,,,,IMFL,IMFL,IMFL,,IMFL
991677207213953024,,,,IRNE,IRNE,IRNE,,IRNE
1028726855019503616,,,,IRNE,IRNE,IRNE,,IRNE
974112855531425792,,,,IRNE,IRNE,IRNE,,IRNE
984143076749971458,,,,IMFL,IMFL,IMFL,,IMFL
999076247966814208,,,,IMFL,IMFL,IMFL,,IMFL
1037858630605987840,,,,IRNE,IRNE,IRNE,,IRNE
1004171172068634626,,,,IMFL,IMFL,IMFL,,IMFL
993563107363614720,,,,IRNE,IRNE,IRNE,,IRNE
1037789252535369729,,,,IRNE,IRNE,IRNE,,IRNE
998966294241333248,,,,IRNE,IRNE,IRNE,,IRNE
997534890286571520,,,,IMFL,IRNE,IMFL,,IMFL
1003376980715335680,,,,IRNE,IRNE,IRNE,,IRNE
1023659098779398144,,,,IMFL,IMFL,IMFL,,IMFL
1031228558759350272,,,,IMFL,IMFL,IMFL,,IMFL
1031239125414936576,,,,IRNE,IRNE,IRNE,,IRNE
1042073031437373440,,,,IRNE,IRNE,IRNE,,IRNE
1045359475056627712,,,,IRNE,IRNE,IRNE,,IRNE
1003288628922126336,,,,IMFL,IMFL,IMFL,,IMFL
1038737537043517441,,,,IRNE,IRNE,IRNE,,IRNE
1000323928445812736,,,,IRNE,IMDS,IRNE,,IRNE
1005429171919695872,,,,IRNE,IRNE,IRNE,,IRNE
1043592593240727553,,,,IRNE,IRNE,IRNE,,IRNE
1038472034421039105,,,,IRNE,IRNE,IRNE,,IRNE
1039238500049137669,,,,IRNE,IRNE,IRNE,,IRNE
989470335593533440,,,,IRNE,IRNE,IRNE,,IRNE
1046100622041387008,,,,IRNE,IRNE,IRNE,,IRNE
990664207040466944,,,,IMFL,IMFL,IMFL,,IMFL
1004717119567691783,,,,IRNE,IRNE,IRNE,,IRNE
1036720148160360448,,,,IRNE,IRNE,IRNE,,IRNE
1038449956712050691,,,,IRNE,IRNE,IRNE,,IRNE
1036757813874356224,,,,IRNE,IRNE,IRNE,,IRNE
1021824664006524929,,,,IMFL,IMFL,IMFL,,IMFL
1045334554825887745,,,,IMFL,IMFL,IMFL,,IMFL
1042067037663764480,,,,IMFL,IMFL,IMFL,,IMFL
1028687371670376448,,,,IRNE,IRNE,IRNE,,IRNE
999382927078281216,,,,IRNE,IRNE,IRNE,,IRNE
1042324116219543552,,,,IRNE,IRNE,IRNE,,IRNE
1046131468957863937,,,,IRNE,IRNE,IRNE,,IRNE
1045388938540724226,,,,IRNE,IRNE,IRNE,,IRNE
1039547211623936003,,,,IRNE,IRNE,IRNE,,IRNE
1036340592949821442,,,,IRNE,IRNE,IRNE,,IRNE
1045338534272536576,,,,IRNE,IRNE,IRNE,,IRNE
1037784503861825541,,,,IRNE,IRNE,IRNE,,IRNE
983666178844450816,,,,IMFL,IMFL,IRNE,,IMFL
984875087068311553,,,,IRNE,IRNE,IRNE,,IRNE
1044992064373624833,,,,IMFL,IMFL,IMFL,,IMFL
997893162386444288,,,,IRNE,IRNE,IRNE,,IRNE
983035839071641600,,,,IMFL,IMFL,IMFL,,IMFL
998689730337394689,,,,IRNE,IRNE,IRNE,,IRNE
980729437443559426,,,,IMFL,IMFL,IMFL,,IMFL
981906438573477893,,,,IRNE,IRNE,IRNE,,IRNE
1045336973790113793,,,,IRNE,IRNE,IRNE,,IRNE
1038735066321629184,,,,IRNE,IRNE,IRNE,,IRNE
991325805505667073,,,,IMFL,IRNE,IRNE,,IRNE
1037402005424230405,,,,IMFL,IMFL,IMFL,,IMFL
1045485581902520321,,,,IRNE,IRNE,IRNE,,IRNE
1039582634895134720,,,,IRNE,IRNE,IRNE,,IRNE
1035244068467613697,,,,IRNE,IRNE,IRNE,,IRNE
1045414175110033408,,,,IRNE,IRNE,IRNE,,IRNE
970370799243849728,,,,IRNE,IRNE,IRNE,,IRNE
989754896701272064,,,,IMFL,IMFL,IMFL,,IMFL
1037050617133510656,,,,IMFL,IRNE,IRNE,,IRNE
1042306987101442048,,,,IRNE,IRNE,IRNE,,IRNE
1038126434332618752,,,,IRNE,IRNE,IRNE,,IRNE
997528239294812163,,,,IMFL,IMFL,IMFL,,IMFL
1044976304980996096,,,,IRNE,IRNE,IRNE,,IRNE
1036628096928153600,,,,IRNE,IRNE,IRNE,,IRNE
1037409342184714240,,,,IRNE,IRNE,IRNE,,IRNE
1005425522933993472,,,,IMFL,IMFL,IMFL,,IMFL
999375919637676032,,,,IRNE,IRNE,IRNE,,IRNE
1045338176938741761,,,,IRNE,IRNE,IRNE,,IRNE
1036717885090086914,,,,IRNE,IRNE,IRNE,,IRNE
1038148408731680768,,,,IMFL,IMFL,IMFL,,IMFL
1014913321022173185,,,,IRNE,IRNE,IRNE,,IRNE
1039855283412107264,,,,IRNE,IRNE,IRNE,,IRNE
1037445295699832832,,,,IMFL,IRNE,IRNE,,IRNE
983790758586126338,,,,IMFL,IRNE,IRNE,,IRNE
989567613222219776,,,,IRNE,IRNE,IRNE,,IRNE
1039531794859806720,,,,IRNE,IRNE,IRNE,,IRNE
1044857721894432773,,,,IRNE,IRNE,IRNE,,IRNE
1035646278192050176,,,,IRNE,IRNE,IRNE,,IRNE
1000909770881105922,,,,IRNE,IRNE,IRNE,,IRNE
1038111625331523585,,,,IMFL,IMFL,IMFL,,IMFL
1006236263219912704,,,,IMFL,IMFL,IMFL,,IMFL
1038428821433868290,,,,IRNE,IRNE,IRNE,,IRNE
1037401293390852097,,,,IMFL,IMFL,IMFL,,IMFL
1000119455907827713,,,,IRNE,IRNE,IRNE,,IRNE
990076469694095362,,,,IRNE,IRNE,IRNE,,IRNE
1041482833452322816,,,,IRNE,IRNE,IRNE,,IRNE
1039548965220429825,,,,IMFL,IRNE,IMFL,,IMFL
979651091368378368,,,,IRNE,IRNE,IRNE,,IRNE
1045736947556241408,,,,IRNE,IRNE,IRNE,,IRNE
1001623266488934401,,,,IRNE,IRNE,IRNE,,IRNE
983725941523386368,,,,IMFL,IMFL,IMFL,,IMFL
1014901949861330944,,,,IMFL,IMFL,IMFL,,IMFL
1039591553654775808,,,,IRNE,IRNE,IRNE,,IRNE
1040368806772830208,,,,IRNE,IRNE,IRNE,,IRNE
984660038714318848,,,,IRNE,IRNE,IRNE,,IRNE
1046518434425720832,,,,IRNE,IRNE,IRNE,,IRNE
977879227730100227,,,,IRNE,IRNE,IRNE,,IRNE
970396003512799232,,,,IRNE,IRNE,IRNE,,IRNE
992487719245963265,,,,IRNE,IRNE,IRNE,,IRNE
1037258673750503424,,,,IRNE,IRNE,IRNE,,IRNE
1045819729003319297,,,,IRNE,IRNE,IRNE,,IRNE
1037286769253933056,,,,IRNE,IRNE,IRNE,,IRNE
1045400964415541251,,,,IRNE,IRNE,IRNE,,IRNE
1023572917496492032,,,,IMFL,IMFL,IMFL,,IMFL
1036693172762632194,,,,IRNE,IRNE,IRNE,,IRNE
1044622958176739328,,,,IRNE,IRNE,IRNE,,IRNE
1046453992124018688,,,,IRNE,IRNE,IRNE,,IRNE
1039854723350908929,,,,IRNE,IRNE,IRNE,,IRNE
1035689091894059008,,,,IRNE,IRNE,IRNE,,IRNE
983748228624584705,,,,IRNE,IRNE,IRNE,,IRNE
1035648685839921152,,,,IRNE,IRNE,IRNE,,IRNE
992791019208040448,,,,IMFL,IMFL,IMFL,,IMFL
1044944546499612672,,,,IMFL,IMFL,IMFL,,IMFL
1034860630702993409,,,,IRNE,IRNE,IRNE,,IRNE
1000708461167030274,,,,IMFL,IMFL,IMFL,,IMFL
1045068839933939712,,,,IRNE,IRNE,IRNE,,IRNE
1037359534199762944,,,,IRNE,IRNE,IRNE,,IRNE
1004732179673501702,,,,IRNE,IRNE,IRNE,,IRNE
1039228751282941954,,,,IRNE,IRNE,IRNE,,IRNE
1037340109861994497,,,,IRNE,IRNE,IRNE,,IRNE
1000129958084333569,,,,IRNE,IRNE,IRNE,,IRNE
997835047456698369,,,,IMFL,IMFL,IMFL,,IMFL
1037458186473820164,,,,IRNE,IRNE,IRNE,,IRNE
1037396219482591232,,,,IRNE,IRNE,IRNE,,IRNE
1038174669583667201,,,,IRNE,IRNE,IRNE,,IRNE
1033814783970209792,,,,IRNE,IRNE,IRNE,,IRNE
994211285360312320,,,,IRNE,IRNE,IRNE,,IRNE
1005821320196771840,,,,IMFL,IMFL,IMFL,,IMFL
1013474961233797121,,,,IMFL,IRNE,IMFL,,IMFL
1039882872029700097,,,,IRNE,IRNE,IRNE,,IRNE
991416036359630854,,,,IRNE,IRNE,IRNE,,IRNE
1022482880595931136,,,,IRNE,IRNE,IRNE,,IRNE
1006221849091629056,,,,IMFL,IMFL,IMFL,,IMFL
1040972749047508992,,,,IRNE,IRNE,IRNE,,IRNE
983113778899357696,,,,IRNE,IRNE,IRNE,,IRNE
1046389162830680064,,,,IRNE,IRNE,IRNE,,IRNE
1037401524236955650,,,,IRNE,IRNE,IRNE,,IRNE
1044970269251706880,,,,IRNE,IRNE,IRNE,,IRNE
1042511188058357770,,,,IRNE,IRNE,IRNE,,IRNE
983845102484381697,,,,IRNE,IRNE,IRNE,,IRNE
998603073282068481,,,,IMFL,IMFL,IMFL,,IMFL
1037849714425831424,,,,IRNE,IRNE,IRNE,,IRNE
1038000937825181696,,,,IRNE,IRNE,IRNE,,IRNE
1037292835769331717,,,,IRNE,IRNE,IRNE,,IRNE
1046443817824653312,,,,IRNE,IRNE,IRNE,,IRNE
1029342082702434305,,,,IRNE,IRNE,IRNE,,IRNE
989607489133010944,,,,IRNE,IRNE,IRNE,,IRNE
974642370544373760,,,,IMFL,IRNE,IMFL,,IMFL
1044974937847582720,,,,IMFL,IMFL,IMFL,,IMFL
1037617052922662912,,,,IMFL,IRNE,IMFL,,IMFL
980516714810167297,,,,IRNE,IRNE,IRNE,,IRNE
1001267561076592640,,,,IRNE,IRNE,IRNE,,IRNE
1044674374895325184,,,,IRNE,IRNE,IRNE,,IRNE
970373902613598213,,,,IRNE,IRNE,IRNE,,IRNE
1046343672286113792,,,,IRNE,IRNE,IRNE,,IRNE
988410941048946688,,,,IMFL,IMFL,IMFL,,IMFL
1003146583322628098,,,,IRNE,IRNE,IRNE,,IRNE
988520817435783168,,,,IRNE,IRNE,IRNE,,IRNE
973925512350445568,,,,IRNE,IRNE,IRNE,,IRNE
1039223431634530306,,,,IMFL,IMFL,IMFL,,IMFL
1039227937470525446,,,,IRNE,IRNE,IRNE,,IRNE
981980799703703553,,,,IRNE,IRNE,IRNE,,IRNE
1030507687342206976,,,,IRNE,IRNE,IRNE,,IRNE
1023599867875262464,,,,IRNE,IRNE,IRNE,,IRNE
1045336355813945344,,,,IMFL,IMFL,IMFL,,IMFL
1045365860502667264,,,,IRNE,IRNE,IRNE,,IRNE
982293844124463105,,,,IMFL,IRNE,IMFL,,IMFL
977881397766565894,,,,IRNE,IRNE,IRNE,,IRNE
1039563854034944000,,,,IRNE,IRNE,IRNE,,IRNE
1046181055085121536,,,,IMDS,IRNE,IRNE,,IRNE
1022115979835461632,,,,IRNE,IRNE,IRNE,,IRNE
992831285554040832,,,,IMFL,IMFL,IMFL,,IMFL
1035232672673660929,,,,IRNE,IRNE,IRNE,,IRNE
1046468387503771654,,,,IMFL,IMFL,IMFL,,IMFL
998944278373130240,,,,IMFL,IMFL,IMFL,,IMFL
1042076371864965121,,,,IMFL,IMFL,IMFL,,IMFL
1039252579434356736,,,,IRNE,IRNE,IRNE,,IRNE
1035625906402934784,,,,IRNE,IRNE,IRNE,,IRNE
1045455905066815491,,,,IRNE,IRNE,IRNE,,IRNE
1044635778498924545,,,,IRNE,IRNE,IRNE,,IRNE
990315799847071745,,,,IRNE,IRNE,IRNE,,IRNE
970377226238775296,,,,IRNE,IRNE,IRNE,,IRNE
1037076475453816836,,,,IRNE,IRNE,IRNE,,IRNE
1035568664064536580,,,,IRNE,IRNE,IRNE,,IRNE
982107839597494273,,,,IMFL,IRNE,IMFL,,IMFL
989506954186973185,,,,IMFL,IMFL,IMFL,,IMFL
991662660247871490,,,,IRNE,IRNE,IRNE,,IRNE
1037249618386595840,,,,IRNE,IRNE,IRNE,,IRNE
1045357679517028352,,,,IRNE,IRNE,IRNE,,IRNE
1005800032845680640,,,,IMFL,IMFL,IMFL,,IMFL
1033356891789971458,,,,IMFL,IMFL,IMFL,,IMFL
1044977789781372928,,,,IMFL,IMFL,IMFL,,IMFL
994296947820367873,,,,IRNE,IRNE,IRNE,,IRNE
1033733302753091584,,,,IRNE,IRNE,IRNE,,IRNE
1022902593893425153,,,,IRNE,IRNE,IRNE,,IRNE
989879556273303553,,,,IRNE,IMFL,IMFL,,IMFL
1044977366756397056,,,,IRNE,IRNE,IRNE,,IRNE
994904478959783936,,,,IRNE,IRNE,IRNE,,IRNE
1046487502964568069,,,,IRNE,IRNE,IRNE,,IRNE
1005837118478979072,,,,IMFL,IMFL,IMFL,,IMFL
1001635301637414912,,,,IRNE,IRNE,IRNE,,IRNE
1033489060608843782,,,,IRNE,IRNE,IRNE,,IRNE
993404518888067072,,,,IRNE,IRNE,IRNE,,IRNE
1038464074768687106,,,,IRNE,IRNE,IRNE,,IRNE
1023662837263228928,,,,IRNE,IRNE,IRNE,,IRNE
983813529844224001,,,,IMFL,IMFL,IMFL,,IMFL
1036675992717352960,,,,IRNE,IRNE,IRNE,,IRNE
1046490184806686720,,,,IRNE,IRNE,IRNE,,IRNE
984016319224995841,,,,IRNE,IMFL,IMFL,,IMFL
1001152835449507842,,,,IMFL,IMFL,IMFL,,IMFL
1046077973370216450,,,,IRNE,IRNE,IRNE,,IRNE
1039585523055112193,,,,IRNE,IRNE,IRNE,,IRNE
1037879819437072385,,,,IRNE,IRNE,IRNE,,IRNE
992797192694960128,,,,IRNE,IRNE,IRNE,,IRNE
1042158786381795331,,,,IRNE,IRNE,IRNE,,IRNE
998584802549948416,,,,IRNE,IRNE,IRNE,,IRNE
982245832563937281,,,,IMFL,IMFL,IMFL,,IMFL
1037401920900685825,,,,IRNE,IRNE,IRNE,,IRNE
1044645008282984450,,,,IRNE,IRNE,IRNE,,IRNE
987976586384297985,,,,IMFL,IMFL,IMFL,,IMFL
1005821449112817664,,,,IMFL,IMFL,IMFL,,IMFL
1044780614279409664,,,,IMFL,IMFL,IMFL,,IMFL
1037388896785588224,,,,IRNE,IRNE,IRNE,,IRNE
