,,,,Labels After Replacement ,,,,
989648028146589697,,,,IRNE,IRNE,IRNE,,IRNE
994738440032931841,,,,IMDS,IMDS,IMDS,,IMDS
999930899440525312,,,,IMDS,IMDS,IMDS,,IMDS
988086848839995402,,,,IRNE,IRNE,IRNE,,IRNE
993429408852729856,,,,IMDS,IMDS,IMDS,,IMDS
1022516874939179008,,,,IMDS,IMDS,IMDS,,IMDS
1022588387033853952,,,,IMDS,IMDS,IMDS,,IMDS
988534503017799680,,,,IRNE,IRNE,IRNE,,IRNE
980094638089412608,,,,IMDS,IMDS,IMDS,,IMDS
987930308719857664,,,,IMDS,IMDS,IMDS,,IMDS
989506242103201793,,,,IMDS,IMDS,IMDS,,IMDS
979723840346472449,,,,IRNE,IRNE,IRNE,,IRNE
997905425960980480,,,,IRNE,IRNE,IRNE,,IRNE
998597350372323328,,,,IRNE,IRNE,IRNE,,IRNE
990275200439799815,,,,IRNE,IRNE,IRNE,,IRNE
981958777116250113,,,,IRNE,IMDS,IRNE,,IRNE
986517753698963456,,,,IRNE,IMDS,IMDS,,IMDS
987768443163283456,,,,IMDS,IMDS,IMDS,,IMDS
990244733539713024,,,,IRNE,IRNE,IRNE,,IRNE
997531747108651008,,,,IRNE,IRNE,IRNE,,IRNE
993420360631701504,,,,IMDS,IMDS,IMDS,,IMDS
974054582430117894,,,,IRNE,IRNE,IRNE,,IRNE
993313994789318656,,,,IMDS,IMDS,IMDS,,IMDS
988389962746822657,,,,IMDS,IMDS,IMDS,,IMDS
983877055141089280,,,,IRNE,IRNE,IRNE,,IRNE
995358938408341506,,,,IMDS,IMDS,IMDS,,IMDS
983411969410719744,,,,IRNE,IMDS,IRNE,,IRNE
981910425787912193,,,,IRNE,IRNE,IRNE,,IRNE
974897563643019264,,,,IRNE,IRNE,IRNE,,IRNE
989824847307005952,,,,IMDS,IMDS,IMDS,,IMDS
988074697488248832,,,,IRNE,IRNE,IRNE,,IRNE
981621892296605698,,,,IMDS,IMDS,IMDS,,IMDS
979731265187348480,,,,IMDS,IMDS,IMDS,,IMDS
974894115199619072,,,,IRNE,IRNE,IRNE,,IRNE
998644393031630848,,,,IRNE,IRNE,IRNE,,IRNE
981494605198823425,,,,IMDS,IMDS,IMDS,,IMDS
974881529833943040,,,,IRNE,IRNE,IRNE,,IRNE
1005544296420954112,,,,IRNE,IRNE,IRNE,,IRNE
994984478194962432,,,,IMDS,IRNE,IRNE,,IRNE
1014203026276540416,,,,IMDS,IMDS,IMDS,,IMDS
989600763679858688,,,,IRNE,IRNE,IRNE,,IRNE
979744781348888578,,,,IMDS,IMDS,IMDS,,IMDS
979745203581018112,,,,IMDS,IMDS,IMDS,,IMDS
994925651202363395,,,,IMDS,IRNE,IRNE,,IRNE
981565489947308032,,,,IMDS,IMDS,IMDS,,IMDS
988175479348912128,,,,IRNE,IRNE,IRNE,,IRNE
991329839058706438,,,,IMDS,IMDS,IMDS,,IMDS
979672938868768768,,,,IMDS,IMDS,IMDS,,IMDS
988386643026595841,,,,IMDS,IMDS,IMDS,,IMDS
979811586310332419,,,,IMDS,IMDS,IMDS,,IMDS
1022878689300815873,,,,IMDS,IMDS,IMDS,,IMDS
979769119913533442,,,,IMDS,IRNE,IMDS,,IMDS
1037435033743749127,,,,IMDS,IMDS,IMDS,,IMDS
988158117216243718,,,,IRNE,IRNE,IRNE,,IRNE
994992554285453312,,,,IMDS,IMDS,IMDS,,IMDS
988411302254120961,,,,IMDS,IMDS,IMDS,,IMDS
980135754990063616,,,,IMDS,IMDS,IMDS,,IMDS
987842481860567041,,,,IRNE,IRNE,IRNE,,IRNE
1030143334566834176,,,,IRNE,IRNE,IRNE,,IRNE
979729276126879744,,,,IMDS,IMDS,IRNE,,IMDS
993468598613094400,,,,IMDS,IMDS,IMDS,,IMDS
1039099161260564486,,,,IMDS,IMDS,IMDS,,IMDS
989755685314314241,,,,IRNE,IRNE,IRNE,,IRNE
977859796962611203,,,,IMDS,IMDS,IMDS,,IMDS
989566676718014465,,,,IMDS,IMDS,IMDS,,IMDS
988782987755048960,,,,IMDS,IMDS,IMDS,,IMDS
1037416211204788225,,,,IMDS,IMDS,IMDS,,IMDS
979722489851990019,,,,IMDS,IMDS,IMDS,,IMDS
1037421939722268677,,,,IRNE,IMDS,IRNE,,IRNE
994903580011323392,,,,IMDS,IMDS,IMDS,,IMDS
979197254618804224,,,,IRNE,IRNE,IRNE,,IRNE
999302904044511233,,,,IRNE,IRNE,IRNE,,IRNE
991942936349769729,,,,IRNE,IRNE,IRNE,,IRNE
1022573302139768832,,,,IRNE,IMDS,IMDS,,IMDS
981899705310466049,,,,IRNE,IRNE,IRNE,,IRNE
988165643131392000,,,,IMDS,IRNE,IRNE,,IRNE
979737782448001024,,,,IRNE,IRNE,IRNE,,IRNE
974696612948832257,,,,IRNE,IMDS,IMDS,,IMDS
988067190804008960,,,,IRNE,IRNE,IRNE,,IRNE
982965672857784320,,,,IRNE,IRNE,IRNE,,IRNE
995235694208602112,,,,IMDS,IMDS,IMDS,,IMDS
979710193952002048,,,,IMDS,IMDS,IRNE,,IMDS
974781916820987906,,,,IRNE,IRNE,IRNE,,IRNE
993431688846987264,,,,IMDS,IMDS,IMDS,,IMDS
1000264313591025664,,,,IRNE,IRNE,IRNE,,IRNE
980102207994515457,,,,IMDS,IMDS,IMDS,,IMDS
995609673326788608,,,,IRNE,IMDS,IRNE,,IRNE
974054669206122496,,,,IRNE,IRNE,IRNE,,IRNE
989528713334329357,,,,IMDS,IMDS,IMDS,,IMDS
979705562643488768,,,,IMDS,IMDS,IRNE,,IMDS
989531543461879808,,,,IMDS,IMDS,IMDS,,IMDS
979777496760684544,,,,IMDS,IMDS,IMDS,,IMDS
979733809443885056,,,,IMDS,IMDS,IMDS,,IMDS
989528797434253312,,,,IMDS,IMDS,IMDS,,IMDS
979795218361921536,,,,IRNE,IRNE,IRNE,,IRNE
977829563647643648,,,,IRNE,IRNE,IRNE,,IRNE
979678579868004354,,,,IMDS,IMDS,IRNE,,IMDS
1037603235970920449,,,,IMDS,IMDS,IMDS,,IMDS
998610897026404352,,,,IMDS,IMDS,IMDS,,IMDS
981245021927112706,,,,IMDS,IMDS,IMDS,,IMDS
992887751275089921,,,,IRNE,IRNE,IRNE,,IRNE
988482788625133568,,,,IMDS,IMDS,IMDS,,IMDS
980102030109921286,,,,IMDS,IMDS,IMDS,,IMDS
1015265381559218178,,,,IRNE,IMDS,IRNE,,IRNE
1037801077075312640,,,,IMDS,IMDS,IMDS,,IMDS
979101345268555778,,,,IRNE,IRNE,IRNE,,IRNE
979725096989446144,,,,IMDS,IMDS,IMDS,,IMDS
979612253623345152,,,,IMDS,IMDS,IMDS,,IMDS
984801444741173250,,,,IMDS,IMDS,IMDS,,IMDS
987799904193011713,,,,IMDS,IRNE,IRNE,,IRNE
979746033088565248,,,,IMDS,IMDS,IMDS,,IMDS
997513382919114752,,,,IMDS,IMDS,IMDS,,IMDS
978302656425938944,,,,IRNE,IRNE,IRNE,,IRNE
989529935780958209,,,,IMDS,IMDS,IMDS,,IMDS
988071887338123265,,,,IMDS,IMDS,IMDS,,IMDS
980169376082092036,,,,IRNE,IRNE,IRNE,,IRNE
979450906323365888,,,,IMDS,IMDS,IMDS,,IMDS
988158799021256704,,,,IMDS,IMDS,IMDS,,IMDS
988475955554418688,,,,IRNE,IMDS,IRNE,,IRNE
993881551443300352,,,,IMDS,IMDS,IMDS,,IMDS
983414817687003136,,,,IMDS,IMDS,IMDS,,IMDS
995068535729807361,,,,IRNE,IRNE,IRNE,,IRNE
1005548152278142979,,,,IMDS,IMDS,IMDS,,IMDS
981559273569341440,,,,IRNE,IRNE,IRNE,,IRNE
981571199884029952,,,,IMDS,IMDS,IMDS,,IMDS
994382512167284736,,,,IRNE,IRNE,IMDS,,IRNE
1045727203357589504,,,,IRNE,IMDS,IRNE,,IRNE
979443648764006400,,,,IMDS,IRNE,IRNE,,IRNE
989533962505777153,,,,IMDS,IMDS,IMDS,,IMDS
989527998117359618,,,,IMDS,IMDS,IMDS,,IMDS
991836514882646017,,,,IRNE,IRNE,IRNE,,IRNE
981572549212598273,,,,IMDS,IMDS,IMDS,,IMDS
979329832621428738,,,,IRNE,IRNE,IRNE,,IRNE
980029484282851328,,,,IMDS,IMDS,IMDS,,IMDS
995547244219772928,,,,IMDS,IMDS,IMDS,,IMDS
1022866551417044993,,,,IMDS,IMDS,IMDS,,IMDS
991696424512442368,,,,IMDS,IMDS,IMDS,,IMDS
979382090507718656,,,,IMDS,IMDS,IRNE,,IMDS
979265434926157824,,,,IMDS,IMDS,IMDS,,IMDS
981826626718756864,,,,IMDS,IMDS,IMDS,,IMDS
979179321020399616,,,,IRNE,IRNE,IMDS,,IRNE
979304512769929216,,,,IRNE,IRNE,IRNE,,IRNE
994288333311262721,,,,IRNE,IRNE,IRNE,,IRNE
995956962125844482,,,,IMDS,IMDS,IRNE,,IMDS
995407386369314817,,,,IRNE,IRNE,IRNE,,IRNE
988069988115369986,,,,IRNE,IRNE,IRNE,,IRNE
981956001283878913,,,,IMDS,IMDS,IMDS,,IMDS
988882883657060352,,,,IRNE,IRNE,IRNE,,IRNE
994989158258049024,,,,IMDS,IMDS,IMDS,,IMDS
984537185964601344,,,,IRNE,IMDS,IRNE,,IRNE
999393123607416832,,,,IMDS,IRNE,IRNE,,IRNE
999022716815597569,,,,IRNE,IRNE,IRNE,,IRNE
1031231614548885509,,,,IMDS,IMDS,IMDS,,IMDS
988164673987112960,,,,IMDS,IMDS,IMDS,,IMDS
984452579584339974,,,,IRNE,IRNE,IRNE,,IRNE
1022578552858927110,,,,IMDS,IMDS,IMDS,,IMDS
988056958467964928,,,,IMDS,IMDS,IMDS,,IMDS
997559972190973952,,,,IMDS,IRNE,IRNE,,IRNE
988073667216199686,,,,IRNE,IRNE,IRNE,,IRNE
979784650531966976,,,,IMDS,IMDS,IMDS,,IMDS
981567679961206788,,,,IRNE,IRNE,IRNE,,IRNE
994298127971770370,,,,IRNE,IRNE,IRNE,,IRNE
993557177150435334,,,,IRNE,IRNE,IRNE,,IRNE
1005547375799173120,,,,IMDS,IMDS,IMDS,,IMDS
973794159806091266,,,,IRNE,IRNE,IRNE,,IRNE
984779863637798912,,,,IMDS,IMDS,IMDS,,IMDS
989498303531421696,,,,IMDS,IMDS,IMDS,,IMDS
981635762243424258,,,,IMDS,IMDS,IMDS,,IMDS
979100841931104257,,,,IRNE,IRNE,IRNE,,IRNE
974648964493594626,,,,IMDS,IMDS,IMDS,,IMDS
979297173836845058,,,,IMDS,IMDS,IMDS,,IMDS
994625244810940422,,,,IRNE,IMDS,IRNE,,IRNE
994538433094864897,,,,IRNE,IRNE,IRNE,,IRNE
1005541753808654337,,,,IMDS,IRNE,IRNE,,IRNE
998603086695485440,,,,IRNE,IRNE,IRNE,,IRNE
984308645876944896,,,,IRNE,IRNE,IRNE,,IRNE
995280881400139776,,,,IMDS,IMDS,IRNE,,IMDS
997599439505252352,,,,IMDS,IMDS,IMDS,,IMDS
979838181532160000,,,,IMDS,IMDS,IMDS,,IMDS
1037434751127351296,,,,IMDS,IMDS,IMDS,,IMDS
994741639926173701,,,,IRNE,IMDS,IRNE,,IRNE
988386857879834625,,,,IMDS,IMDS,IMDS,,IMDS
991276613903020032,,,,IMDS,IRNE,IRNE,,IRNE
993554163140382720,,,,IRNE,IRNE,IRNE,,IRNE
979818564390670341,,,,IRNE,IRNE,IRNE,,IRNE
995091692142415878,,,,IRNE,IMDS,IMDS,,IMDS
984533111345242112,,,,IRNE,IRNE,IRNE,,IRNE
992861287716618240,,,,IRNE,IRNE,IRNE,,IRNE
987934463723298816,,,,IMDS,IMDS,IMFL,,IMDS
1046021219403923456,,,,IRNE,IMDS,IMDS,,IMDS
999438754757607424,,,,IRNE,IRNE,IRNE,,IRNE
979728588441358336,,,,IRNE,IMDS,IMDS,,IMDS
1001155037479960576,,,,IMDS,IMDS,IRNE,,IMDS
1022590037995782149,,,,IMDS,IMDS,IMDS,,IMDS
1044645919386476544,,,,IMDS,IMDS,IMDS,,IMDS
989560890428198912,,,,IMDS,IMDS,IMDS,,IMDS
991254644390289408,,,,IRNE,IMDS,IRNE,,IRNE
979480067586904064,,,,IMDS,IMDS,IMDS,,IMDS
1022572010906509312,,,,IMDS,IMDS,IMDS,,IMDS
999327472666759168,,,,IRNE,IRNE,IRNE,,IRNE
1037443250506919939,,,,IRNE,IMDS,IRNE,,IRNE
979744176177909760,,,,IMDS,IMDS,IMDS,,IMDS
981625703660650496,,,,IMDS,IMDS,IMDS,,IMDS
980395051305103360,,,,IRNE,IRNE,IRNE,,IRNE
987931662569832448,,,,IMDS,IMDS,IMDS,,IMDS
994941117736120320,,,,IMDS,IMDS,IMDS,,IMDS
969698311723765763,,,,IRNE,IRNE,IRNE,,IRNE
969734794006355968,,,,IRNE,IRNE,IRNE,,IRNE
969785680053325824,,,,IRNE,IRNE,IRNE,,IRNE
970318104482992128,,,,IMDS,IMDS,IMDS,,IMDS
970609098218668033,,,,IRNE,IRNE,IRNE,,IRNE
973395779036557312,,,,IRNE,IRNE,IRNE,,IRNE
974647720949506049,,,,IMDS,IRNE,IRNE,,IRNE
974743226505748481,,,,IMDS,IMDS,IMDS,,IMDS
977777950052487168,,,,IMDS,IMDS,IMDS,,IMDS
977788689039454209,,,,IRNE,IRNE,IRNE,,IRNE
977795425322393602,,,,IMDS,IMDS,IRNE,,IMDS
977849984237350912,,,,IRNE,IRNE,IRNE,,IRNE
978260460377165829,,,,IRNE,IRNE,IRNE,,IRNE
979273789681872901,,,,IMDS,IMDS,IMDS,,IMDS
979295979529633794,,,,IMDS,IMDS,IMDS,,IMDS
979321583155253250,,,,IMDS,IMDS,IMDS,,IMDS
979561448555737090,,,,IMDS,IMDS,IMDS,,IMDS
979671295825793024,,,,IMDS,IRNE,IMDS,,IMDS
979685413299326976,,,,IRNE,IRNE,IRNE,,IRNE
979688405239033857,,,,IMDS,IMDS,IMDS,,IMDS
979689092148551681,,,,IMDS,IMDS,IMDS,,IMDS
979695824891531264,,,,IMDS,IMDS,IMDS,,IMDS
979699308189675521,,,,IMDS,IMDS,IMDS,,IMDS
979707201475567621,,,,IRNE,IRNE,IRNE,,IRNE
979707251463245824,,,,IMDS,IMDS,IMDS,,IMDS
979712154411642880,,,,IRNE,IMDS,IRNE,,IRNE
979713647655178242,,,,IMDS,IRNE,IMDS,,IMDS
979717537524002817,,,,IRNE,IRNE,IRNE,,IRNE
979720676465668098,,,,IMDS,IMDS,IMDS,,IMDS
979722612908621827,,,,IRNE,IRNE,IRNE,,IRNE
979723901855989760,,,,IMDS,IMDS,IMDS,,IMDS
979730048793169921,,,,IMDS,IMDS,IMDS,,IMDS
979731083922198528,,,,IMDS,IMDS,IMDS,,IMDS
979731325266661376,,,,IMDS,IMDS,IMDS,,IMDS
979740233691533312,,,,IMDS,IMDS,IMDS,,IMDS
979742813331083264,,,,IMDS,IMDS,IMDS,,IMDS
979747627913875456,,,,IMDS,IMDS,IMDS,,IMDS
979792961272721409,,,,IRNE,IRNE,IRNE,,IRNE
979823071086424065,,,,IMDS,IRNE,IMDS,,IMDS
979861035585810432,,,,IRNE,IRNE,IRNE,,IRNE
979861720113078273,,,,IRNE,IRNE,IRNE,,IRNE
979898929222430721,,,,IRNE,IRNE,IRNE,,IRNE
980028587913957376,,,,IRNE,IMDS,IRNE,,IRNE
980040579647197186,,,,IRNE,IRNE,IRNE,,IRNE
980076181226737665,,,,IRNE,IRNE,IRNE,,IRNE
980083203104002049,,,,IMDS,IMDS,IMDS,,IMDS
980096981489127424,,,,IRNE,IRNE,IRNE,,IRNE
980110141667332096,,,,IMDS,IMDS,IMDS,,IMDS
980116035318833153,,,,IRNE,IRNE,IRNE,,IRNE
980138270653808640,,,,IRNE,IRNE,IRNE,,IRNE
980146650067939328,,,,IMDS,IMDS,IMDS,,IMDS
980147767594110976,,,,IRNE,IRNE,IRNE,,IRNE
980194061909979146,,,,IRNE,IRNE,IRNE,,IRNE
980404949967343621,,,,IMDS,IMDS,IMDS,,IMDS
980404723533697024,,,,IRNE,IRNE,IRNE,,IRNE
980404886289440768,,,,IRNE,IRNE,IRNE,,IRNE
980431960408457218,,,,IRNE,IRNE,IRNE,,IRNE
980434961319809024,,,,IRNE,IRNE,IRNE,,IRNE
980456350382788608,,,,IRNE,IRNE,IRNE,,IRNE
980456511989313537,,,,IRNE,IRNE,IRNE,,IRNE
980463223219589121,,,,IRNE,IRNE,IRNE,,IRNE
980466491324878848,,,,IRNE,IRNE,IRNE,,IRNE
980480147798265856,,,,IRNE,IRNE,IRNE,,IRNE
980737375776198656,,,,IRNE,IRNE,IRNE,,IRNE
980808350584791041,,,,IRNE,IRNE,IRNE,,IRNE
980813628243922945,,,,IRNE,IRNE,IRNE,,IRNE
980828874593439746,,,,IRNE,IRNE,IRNE,,IRNE
980853337129144321,,,,IRNE,IRNE,IRNE,,IRNE
980889839561265153,,,,IRNE,IRNE,IRNE,,IRNE
980892440294051842,,,,IRNE,IRNE,IRNE,,IRNE
981023152921890816,,,,IRNE,IRNE,IRNE,,IRNE
981206489506504705,,,,IMDS,IRNE,IMDS,,IMDS
981515262242557952,,,,IMDS,IMDS,IMDS,,IMDS
981532791262375942,,,,IMDS,IMDS,IMDS,,IMDS
981559490066767873,,,,IMDS,IMDS,IMDS,,IMDS
981564934537523206,,,,IMDS,IMDS,IMDS,,IMDS
981602557964337152,,,,IMDS,IMDS,IMDS,,IMDS
981616874411778048,,,,IMDS,IMDS,IMDS,,IMDS
981617278805512197,,,,IMDS,IMDS,IMDS,,IMDS
981626164220489728,,,,IRNE,IRNE,IRNE,,IRNE
981839084460093440,,,,IMDS,IRNE,IMDS,,IMDS
981898573758517248,,,,IMDS,IMDS,IMDS,,IMDS
981939691585982466,,,,IRNE,IRNE,IRNE,,IRNE
981953768769163264,,,,IMDS,IMDS,IRNE,,IMDS
981955793040936961,,,,IMDS,IMDS,IMDS,,IMDS
981962668721475584,,,,IMDS,IMDS,IMDS,,IMDS
981966186236862464,,,,IMDS,IMDS,IMDS,,IMDS
981968654773424128,,,,IMDS,IMDS,IMDS,,IMDS
983092905920385026,,,,IRNE,IRNE,IRNE,,IRNE
983131888649981952,,,,IRNE,IRNE,IRNE,,IRNE
983408238581469185,,,,IMDS,IMDS,IMDS,,IMDS
983995815164293121,,,,IRNE,IRNE,IRNE,,IRNE
984123762575585282,,,,IMDS,IMDS,IRNE,,IMDS
984342265203216386,,,,IRNE,IRNE,IRNE,,IRNE
987904464693669888,,,,IRNE,IRNE,IRNE,,IRNE
988026789736960005,,,,IRNE,IRNE,IRNE,,IRNE
988027518962819072,,,,IMDS,IMDS,IMDS,,IMDS
988074872772407296,,,,IRNE,IRNE,IRNE,,IRNE
988086375063879680,,,,IMDS,IMDS,IMDS,,IMDS
988095639585198082,,,,IRNE,IRNE,IRNE,,IRNE
988383758637305856,,,,IMDS,IMDS,IMDS,,IMDS
988402372044099584,,,,IMDS,IMDS,IMDS,,IMDS
988419135318249472,,,,IMDS,IMDS,IMDS,,IMDS
988431056033509377,,,,IRNE,IMDS,IRNE,,IRNE
988763515350548480,,,,IMDS,IMDS,IMDS,,IMDS
989054278710054912,,,,IMDS,IMDS,IMDS,,IMDS
989150021135228928,,,,IRNE,IRNE,IRNE,,IRNE
989529091526316032,,,,IMDS,IMDS,IMDS,,IMDS
989616687908577280,,,,IRNE,IRNE,IRNE,,IRNE
989762532226220032,,,,IMDS,IMDS,IMDS,,IMDS
989789689715585024,,,,IRNE,IRNE,IRNE,,IRNE
989812130420527107,,,,IRNE,IRNE,IRNE,,IRNE
989822147630641152,,,,IMDS,IMDS,IMDS,,IMDS
989849232659111936,,,,IRNE,IRNE,IRNE,,IRNE
989864196224495616,,,,IRNE,IRNE,IRNE,,IRNE
989904793308155907,,,,IRNE,IRNE,IRNE,,IRNE
991346357196742658,,,,IMDS,IMDS,IMDS,,IMDS
991677529894408192,,,,IMDS,IMDS,IMDS,,IMDS
991706670744162305,,,,IMDS,IMDS,IMDS,,IMDS
991758101413064704,,,,IRNE,IMDS,IMDS,,IMDS
991967087101992960,,,,IRNE,IRNE,IRNE,,IRNE
992117764046381058,,,,IMDS,IMDS,IMDS,,IMDS
992408775800836096,,,,IMDS,IMDS,IMDS,,IMDS
993413763373191168,,,,IMDS,IMDS,IMDS,,IMDS
993429565556051968,,,,IRNE,IRNE,IRNE,,IRNE
993539792292888576,,,,IMDS,IMDS,IMDS,,IMDS
993560914468265991,,,,IMDS,IMDS,IMDS,,IMDS
993881726081527811,,,,IMDS,IMDS,IMDS,,IMDS
993934261844627456,,,,IMDS,IMDS,IMDS,,IMDS
993939842353557504,,,,IRNE,IMDS,IRNE,,IRNE
993962532720336896,,,,IMDS,IMDS,IMDS,,IMDS
993962761305632771,,,,IMDS,IMDS,IMDS,,IMDS
994200532028985345,,,,IMDS,IRNE,IMDS,,IMDS
994376008605360128,,,,IRNE,IRNE,IRNE,,IRNE
994408388028239872,,,,IRNE,IRNE,IRNE,,IRNE
994408590546034689,,,,IRNE,IRNE,IRNE,,IRNE
994549140079169536,,,,IRNE,IRNE,IRNE,,IRNE
994909805235068928,,,,IMDS,IMDS,IMDS,,IMDS
994912906121793536,,,,IMDS,IMDS,IMDS,,IMDS
994915968936763396,,,,IRNE,IRNE,IRNE,,IRNE
994939037130649601,,,,IMDS,IMDS,IMDS,,IMDS
995084445492408321,,,,IRNE,IMDS,IRNE,,IRNE
995157896286662656,,,,IRNE,IRNE,IRNE,,IRNE
995185351076536321,,,,IMDS,IRNE,IRNE,,IRNE
995185310639312896,,,,IMDS,IRNE,IRNE,,IRNE
995264999303020544,,,,IMDS,IRNE,IMDS,,IMDS
995293951954489347,,,,IMDS,IRNE,IMDS,,IMDS
995315886818029568,,,,IMDS,IMDS,IMDS,,IMDS
995346755830075392,,,,IRNE,IMDS,IRNE,,IRNE
995349959196205056,,,,IMDS,IMDS,IMDS,,IMDS
995387433599594496,,,,IMDS,IMDS,IMDS,,IMDS
995507410155573248,,,,IRNE,IRNE,IRNE,,IRNE
995646840547823616,,,,IMDS,IMDS,IMDS,,IMDS
995684530274099200,,,,IRNE,IRNE,IRNE,,IRNE
995957440658145280,,,,IRNE,IRNE,IRNE,,IRNE
997584126478823430,,,,IRNE,IRNE,IRNE,,IRNE
998154866219470848,,,,IRNE,IRNE,IRNE,,IRNE
998591831901376515,,,,IMDS,IMDS,IRNE,,IMDS
998592902216536064,,,,IMDS,IMDS,IMDS,,IMDS
999431767940587520,,,,IMDS,IMDS,IMDS,,IMDS
1001114857855508480,,,,IMDS,IMDS,IMDS,,IMDS
1001138547506778113,,,,IMDS,IMDS,IMDS,,IMDS
1005447384221052928,,,,IMDS,IMDS,IMDS,,IMDS
1005476387539574784,,,,IMDS,IMDS,IMDS,,IMDS
1005869258121891840,,,,IMDS,IMDS,IMDS,,IMDS
1022864718384586752,,,,IRNE,IRNE,IRNE,,IRNE
1022879629877669889,,,,IMDS,IRNE,IRNE,,IRNE
1022888264431292417,,,,IMDS,IMDS,IMDS,,IMDS
1022896287157497856,,,,IMDS,IMDS,IMDS,,IMDS
1022949168212582400,,,,IRNE,IRNE,IRNE,,IRNE
1022959815700688896,,,,IMDS,IRNE,IMDS,,IMDS
1023555201033232384,,,,IRNE,IRNE,IRNE,,IRNE
1023555401609084930,,,,IRNE,IRNE,IRNE,,IRNE
1031217125732573186,,,,IMDS,IMDS,IMDS,,IMDS
1031224332410925056,,,,IMDS,IRNE,IMDS,,IMDS
1031226596877840384,,,,IMDS,IMDS,IMDS,,IMDS
1031235246304501761,,,,IMDS,IMDS,IMDS,,IMDS
1031236149044563968,,,,IMDS,IMDS,IMDS,,IMDS
1037031716693712896,,,,IMDS,IMDS,IMDS,,IMDS
1037346715811160064,,,,IMDS,IMDS,IMDS,,IMDS
1046118320800493568,,,,IRNE,IRNE,IRNE,,IRNE
1031246651577585665,,,,IMDS,IMDS,IMDS,,IMDS
1037436243922092032,,,,IMDS,IMDS,IMDS,,IMDS
981222111485333504,,,,IRNE,IMDS,IRNE,,IRNE
1044676706752172032,,,,IMDS,IMDS,IMDS,,IMDS
980528852576428032,,,,IMDS,IMDS,IMDS,,IMDS
980431866456150016,,,,IRNE,IRNE,IRNE,,IRNE
1039352101040611328,,,,IRNE,IRNE,IRNE,,IRNE
1045365854907641856,,,,IRNE,IRNE,IRNE,,IRNE
1043946000157745152,,,,IRNE,IRNE,IRNE,,IRNE
979715303927148549,,,,IMDS,IMDS,IRNE,,IMDS
981213877026344963,,,,IMDS,IRNE,IMDS,,IMDS
980084877855948800,,,,IRNE,IRNE,IRNE,,IRNE
980091775028269056,,,,IMDS,IMDS,IMDS,,IMDS
981184548905144320,,,,IMDS,IMDS,IMDS,,IMDS
997915500674977793,,,,IMDS,IMDS,IMDS,,IMDS
988180752528560130,,,,IMDS,IRNE,IMDS,,IMDS
981672289233178624,,,,IMDS,IRNE,IRNE,,IRNE
1001274432755785728,,,,IRNE,IRNE,IRNE,,IRNE
995323904972345350,,,,IMDS,IMDS,IMDS,,IMDS
989179025242419200,,,,IMDS,IMDS,IMDS,,IMDS
983423745162399744,,,,IRNE,IRNE,IRNE,,IRNE
980447037719306240,,,,IMDS,IMDS,IMDS,,IMDS
984530338356649985,,,,IMDS,IRNE,IRNE,,IRNE
998606774067396608,,,,IMDS,IMDS,IMDS,,IMDS
993876343375921158,,,,IMDS,IMDS,IRNE,,IMDS
988055007579856896,,,,IMDS,IMDS,IMDS,,IMDS
980104009930461185,,,,IMDS,IRNE,IMDS,,IMDS
980479572063014912,,,,IMDS,IRNE,IMDS,,IMDS
992064286305542144,,,,IMDS,IMDS,IMFL,,IMDS
1045021401369980929,,,,IMDS,IMDS,IMDS,,IMDS
987804795938459648,,,,IRNE,IMDS,IRNE,,IRNE
980096460460118016,,,,IMDS,IRNE,IRNE,,IRNE
981221791111708672,,,,IRNE,IRNE,IRNE,,IRNE
993874126854029320,,,,IMDS,IMDS,IMDS,,IMDS
1031238929691942912,,,,IMDS,IRNE,IMDS,,IMDS
988413592784527360,,,,IMDS,IRNE,IRNE,,IRNE
981240373736505346,,,,IMDS,IMDS,IMDS,,IMDS
997836808129073152,,,,IMDS,IMDS,IMDS,,IMDS
979740425589346306,,,,IMDS,IMDS,IRNE,,IMDS
994140990414958592,,,,IMDS,IRNE,IMDS,,IMDS
994921176005791747,,,,IMDS,IMDS,IMDS,,IMDS
1031229606139965442,,,,IMDS,IMDS,IRNE,,IMDS
981584461325316096,,,,IMDS,IMDS,IRNE,,IMDS
1022491549173796864,,,,IRNE,IRNE,IRNE,,IRNE
980586798228393984,,,,IMDS,IRNE,IMDS,,IMDS
980142825542168577,,,,IMDS,IMDS,IMDS,,IMDS
984553716308201472,,,,IRNE,IRNE,IRNE,,IRNE
970368824603283457,,,,IMDS,IMDS,IMDS,,IMDS
981630679938150400,,,,IMDS,IRNE,IRNE,,IRNE
981193064764133377,,,,IRNE,IRNE,IRNE,,IRNE
1046084819673853952,,,,IRNE,IRNE,IRNE,,IRNE
970366471388975106,,,,IMDS,IMDS,IMDS,,IMDS
989500235624931328,,,,IRNE,IRNE,IRNE,,IRNE
980511480138387457,,,,IMDS,IMDS,IMDS,,IMDS
981625987413741573,,,,IMDS,IMDS,IMDS,,IMDS
995305728746381312,,,,IMDS,IRNE,IMDS,,IMDS
1037433270559027205,,,,IMDS,IMDS,IMDS,,IMDS
1041457169231687680,,,,IRNE,IRNE,IRNE,,IRNE
979777549655052291,,,,IMDS,IMDS,IMDS,,IMDS
1039884441760489478,,,,IMDS,IMDS,IMDS,,IMDS
981160937527812096,,,,IMDS,IRNE,IMDS,,IMDS
