,,,Annotator 1,,,Annotator 2,,,Annotator 3,,,Annotator Labels ,,,,Labels Replacement ,,,,
999672101882736640,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989529095418580992,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981220317501755393,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
999038955294265344,,,WA,DS,,WA,DS,,IM,DS,,WADS,WADS,IMDS,,IRNE,IRNE,IMDS,,IRNE
993585347018788864,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
991792693641732097,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
980125240373243905,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994275528675856384,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
974672519549644801,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
997639230682693633,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
979099566111969287,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979701143361245184,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
1028712641622106112,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
994924673799475203,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1013488246377078785,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1001274128287100928,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
990096621093433345,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994980433719971840,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
978008107455533057,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
981664937805340672,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979726414260862976,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988137569316737024,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
1044876069852073984,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1034858139244535808,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
981561809567211527,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
983950837398548481,,,WA,DS,,IM,DS,,IM,DS,,WADS,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
994983806120660993,,,IM,DS,,WA,DS,,IM,DS,,IMDS,WADS,IMDS,,IMDS,IRNE,IMDS,,IMDS
980373125815832576,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
993801159851864064,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988178999737311232,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979710724627927040,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
988590027780354048,,,IM,DS,,WA,DS,,WA,DS,,IMDS,WADS,WADS,,IMDS,IRNE,IRNE,,IRNE
989807433404043264,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979739038923059200,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
988915749434601475,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
973185879564017665,,,IR,NE,,IM,DS,,IR,NE,,IRNE,IMDS,IRNE,,IRNE,IMDS,IRNE,,IRNE
994904437587107840,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994921871173808128,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994982391268675587,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993957624810016773,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980102370683219968,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994364907062726657,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
973794116315287552,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
981650438176038915,,,IM,DS,,WA,DS,,IM,DS,,IMDS,WADS,IMDS,,IMDS,IRNE,IMDS,,IMDS
988387952605704192,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1022902455548477441,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
977816777655799808,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
994403914710646785,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
977976328627671040,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
994898366860595201,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
995199545515630592,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988131375130791936,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988047759377920000,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
984898808877379584,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981559814164811776,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1044906646718337024,,,WA,FL,,WA,DS,,WA,DS,,WAFL,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
981585831205974016,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979115160701886464,,,IM,DS,,WA,DS,,WA,DS,,IMDS,WADS,WADS,,IMDS,IRNE,IRNE,,IRNE
984782619073183745,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979722605124096000,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1033727217237479425,,,WA,DS,,IM,DS,,IM,DS,,WADS,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
1022164678196244485,,,IM,DS,,WA,DS,,IM,DS,,IMDS,WADS,IMDS,,IMDS,IRNE,IMDS,,IMDS
984335575841955840,,,WA,FL,,WA,DS,,WA,FL,,WAFL,WADS,WAFL,,IRNE,IRNE,IRNE,,IRNE
980099081170276354,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980030787360841729,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
991706684979646464,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
977850908703850496,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994950240175296512,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
977951650722787328,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995279531194843136,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
974898520682651648,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
974914313969438721,,,WA,DS,,WA,DS,,IM,DS,,WADS,WADS,IMDS,,IRNE,IRNE,IMDS,,IRNE
977804094785163264,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979741850146934784,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995303952949350400,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979326212060471296,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
974915143258791936,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
974850114283016192,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979740539166887936,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988178204694405120,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979562953308454913,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995726919646760961,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1046433961801641987,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981232915471269889,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
990272789293789184,,,WA,DS,,IM,DS,,IM,DS,,WADS,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
974916374765109248,,,WA,DS,,WA,DS,,IM,DS,,WADS,WADS,IMDS,,IRNE,IRNE,IMDS,,IRNE
977819405458518022,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
991256335906951168,,,WA,FL,,WA,DS,,WA,FL,,WAFL,WADS,WAFL,,IRNE,IRNE,IRNE,,IRNE
981647985191931904,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
984166702672941061,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
997641488480825344,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981884915703795712,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994902395149840384,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
987762165200375808,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
1005543948981547008,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
984760460368113664,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
1044859415160066050,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
999681896840822785,,,IM,DS,,WA,DS,,WA,DS,,IMDS,WADS,WADS,,IMDS,IRNE,IRNE,,IRNE
989907590674046978,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
999936171894599681,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979774660685582336,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979777286332395520,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1003197431323025408,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994982228680761344,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994946164356247552,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
988067147753586689,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
995070196728647680,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
980094380387250176,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
988175322846724097,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
995547621958848513,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993334108943200256,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
974768036086534150,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
984892528427225088,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
981231930590072832,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979723172416245760,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1037662178550185984,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
1044686478138396674,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
987796060130201600,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
991746486512779264,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993777762665103363,,,WA,DS,,IM,DS,,IM,DS,,WADS,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
984439922508619777,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
1022588062667350017,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1005547004125171713,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981577980060340225,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988169591452065793,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979738219851014144,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979726161772273670,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
979752610629550082,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988096188808392705,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1014921327482888192,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
994990273485852672,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981570023692095489,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979743220488908801,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988390298396094464,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995436473406185473,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994141900192940032,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988390354469736448,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981259295034609665,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
997785582783860736,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
984772704137109504,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
983529322681167874,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
998598053593575424,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
997871543136018432,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988112437059751936,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
1037229845523124224,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
994990557108883463,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
981635002512355328,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1037804555071840257,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
984780972699934720,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979699783320461313,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
988124317270642689,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
995325338111627264,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
979744567208693760,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
984831359876255745,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979736651474890752,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
991751791137251328,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979732622107607041,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980044242201530368,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995350333852454912,,,WA,DS,,WA,DS,,IM,DS,,WADS,WADS,IMDS,,IRNE,IRNE,IMDS,,IRNE
1037658674682986496,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
993438466582171653,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981576157580746757,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1005545270686437376,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1022867009011376129,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
973796381080072192,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
973934040742014977,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
988109217306423296,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988402958797819904,,,IM,DS,,WA,DS,,WA,DS,,IMDS,WADS,WADS,,IMDS,IRNE,IRNE,,IRNE
981230177739882496,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981817985282314240,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
1039599938034905088,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979701165565849600,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
1038003397331509249,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
981623105813733378,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
979721158445752320,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
984250504497811456,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995274302843957249,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
989677956858613762,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979447292154601473,,,IM,DS,,WA,DS,,IM,DS,,IMDS,WADS,IMDS,,IMDS,IRNE,IMDS,,IMDS
1039897098991415296,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988175732819054593,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994564592062943232,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
994641174269964293,,,WA,DS,,WA,DS,,IM,DS,,WADS,WADS,IMDS,,IRNE,IRNE,IMDS,,IRNE
984782340462432256,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979801359196348418,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995551864887414784,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981570674203484160,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
984375954524069888,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
992014198757568513,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
995286557388165121,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980047410444537857,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
995957128673325056,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979766481553588224,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988112349059076096,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
993420337021898755,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993822149596065792,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
1037800592926826496,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1031232995603238913,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981583517711847426,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980066251895656448,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
974895876903702528,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
981557649035747334,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981980388049342464,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979299733775765504,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1022596169464270848,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980145466733223936,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988516985783930880,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
989532935996018694,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
986506598796419074,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
988395049129009153,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1033748262929481728,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
