,,,Annotator 1,,,Annotator 2,,,Annotator 3,,, Annotator Labels,,,,Labels Replacement,,,,
983079640557383680,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
982241229227212803,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981185922397102080,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044620728816029698,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1000850685548814336,,,IR,NE,,IR,NE,,IM,FL,,IRNE,IRNE,IMFL,,IRNE,IRNE,IMFL,,IRNE
997836668924284928,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023562504532836352,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984408653108338688,,,IM,FL,,IR,NE,,IR,NE,,IMFL,IRNE,IRNE,,IMFL,IRNE,IRNE,,IRNE
984329497750265857,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
980085794693156865,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
995559585690812416,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988743375271677954,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998651058044964865,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983373836090593280,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
997521913558814721,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044978001593716736,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038853501256904706,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1006200882747334658,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1003767961927258113,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981606610358456320,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989471630308069376,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
997944990079901696,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983752972327948290,,,IM,FL,,IR,NE,,IR,NE,,IMFL,IRNE,IRNE,,IMFL,IRNE,IRNE,,IRNE
1043602858208301058,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037366373587066880,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037470250609123330,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989182031866290176,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991054221247242241,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983069178692341762,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1005107756070834176,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037412806155554817,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994342116221480960,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1031220104032346114,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1041058356356698113,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989678822554513408,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045716162456244226,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991671528935886849,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1014508256109256705,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
979713376833232896,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037789506022375424,,,IR,NE,,IR,NE,,WA,FL,,IRNE,IRNE,WAFL,,IRNE,IRNE,IRNE,,IRNE
983719023383891968,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984345647691259904,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037827522963140609,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1003238705149210624,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989487568982069248,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981168783195701248,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989621364859506690,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023954450451443712,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1005917859372060672,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981986880932720640,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
984078976753786882,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039215522586525696,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1042065987443548161,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1043573696751919104,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1003338183021645824,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1005907233580994561,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1041013541438939137,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
992863736770723840,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1014527753490747392,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983621680462352384,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1040669386833625089,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1001145494486306816,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1031325958199042048,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983695910273241088,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
982261980781162497,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991795345062539264,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038852567646826496,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1031228311253315584,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1037034042959581184,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998202428557316096,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044601098768711680,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998594393778130944,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1033373863965388800,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983769536016117771,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045333971138220032,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1002643948920193024,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988436738191261696,,,IR,NE,,IR,NE,,IM,FL,,IRNE,IRNE,IMFL,,IRNE,IRNE,IMFL,,IRNE
974920728880603136,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039525803678228480,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983296935925776385,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
982173555709259776,,,IM,FL,,IM,FL,,HI,FL,,IMFL,IMFL,HIFL,,IMFL,IMFL,IRNE,,IMFL
997508318313762821,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1036630236753002503,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037325250919190539,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984456207351115781,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1046318549176897536,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037351282028281858,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981901036515454977,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988433054510264321,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023667693059297280,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983073293044453376,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998633972958683136,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
994205626061479936,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981924508796964865,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1000851769470193664,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983608383910612992,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045030407962603520,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981181046866743298,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984044997682098176,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1041402516091662342,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981980997779587072,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
989181101670313984,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991223254990966784,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983395317050757120,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037377867263422467,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
984357161085095936,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984264379536470016,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998201537842249728,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1001717112153526272,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1004901589113597952,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038199294262763523,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044587910287187968,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981156946471473152,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039652419519561728,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
990367713162878976,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989455041584095232,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988435126681030656,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
980094295964311553,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045282809823318016,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991652906108702720,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042073769441992704,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045422672539201536,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1034862743160061954,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1029448203102502912,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983731196805951488,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1041007895368880128,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988129545965527045,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1003346625807421441,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984774515174592513,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039579576928804866,,,WA,FL,,IM,FL,,IM,FL,,WAFL,IMFL,IMFL,,IRNE,IMFL,IMFL,,IMFL
988728180323348480,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983027874268700672,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
970725264639619072,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042053210930925568,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989448995230666757,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1001248636620230656,,,WA,FL,,WA,FL,,IM,FL,,WAFL,WAFL,IMFL,,IRNE,IRNE,IMFL,,IRNE
1000799429467738112,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
998655054503608320,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1040967342962946053,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
990610657988014081,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037442711329140737,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044997216262328330,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984072889900167170,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
987828183029485568,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045428670871924737,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1042042248823750656,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038798478112161792,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983766820929884162,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1003805374695329792,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983063446643146752,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039474317178888192,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
982305274462654467,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983096793482301443,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991988241132867585,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983036907008512003,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037406771583873025,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023977508213940224,,,IM,FL,,IR,NE,,IM,FL,,IMFL,IRNE,IMFL,,IMFL,IRNE,IMFL,,IMFL
983706378031239168,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1000221816718286848,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1022113124420386818,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1035911812007505921,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1036579166982991873,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
984238961043431425,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
993433905607921664,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983820495534555136,,,IR,NE,,IM,FL,,IR,NE,,IRNE,IMFL,IRNE,,IRNE,IMFL,IRNE,,IRNE
980461966828457987,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988806286937554944,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983693307200098304,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1041401606376497152,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1005928832602394624,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989120477992976385,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983350016436789248,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038088849757532160,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
982270323386019846,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983377446392168448,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042074608185290752,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037275386084831232,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1022525013725990912,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1001209487838019584,,,IM,FL,,IM,FL,,IR,NE,,IMFL,IMFL,IRNE,,IMFL,IMFL,IRNE,,IMFL
993400253335339008,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023969214514782210,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984148310285062144,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983372793231310848,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1001302895134994433,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1014542575628374016,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989434359274000384,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
997514542119866368,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984199666857336833,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1029376451269873666,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1001160329106280448,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998633276783890432,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989941389516525569,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
977853552315064320,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1000109823260876801,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1029153152631808002,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045856328613351424,,,HI,FL,,IM,FL,,IM,FL,,HIFL,IMFL,IMFL,,IRNE,IMFL,IMFL,,IMFL
1041007221235245056,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1001153237247037441,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039552943949848576,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
970692296235765760,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
992481164219895813,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
980109084467843072,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038426111896629249,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983613536764121088,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037745318958432259,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984062742414884865,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
